orispl,unit,from_datetime,to_datetime,gload_max,gload_p90,gload_min,from_datetime_fitting,to_datetime_fitting,data_url,fitting_param_x,fitting_param_intercept,r2_score
55486,CTG01,2020-11-12 09:00:00-06:00,2023-12-11 03:00:00-06:00,208.0,186.0,0.0,2020-11-12 09:00:00-06:00,2023-12-11 03:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55486_CTG01.parquet,7.470397363256598,249.96916491367065,0.7723024744379199
55486,CTG02,2020-11-12 09:00:00-06:00,2023-12-11 03:00:00-06:00,207.0,186.0,0.0,2020-11-12 09:00:00-06:00,2023-12-11 03:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55486_CTG02.parquet,7.32484505955943,259.9332722868794,0.7750511637077022
55502,1,2004-01-07 05:00:00-06:00,2023-12-31 17:00:00-06:00,368.0,293.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55502_1.parquet,6.832450497622843,110.95238687723261,0.9815450172226751
55502,2,2004-01-14 02:00:00-06:00,2023-12-31 17:00:00-06:00,429.0,292.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55502_2.parquet,6.720526952443723,121.13655389013631,0.9819423130658275
55502,3,2004-01-14 03:00:00-06:00,2023-12-31 17:00:00-06:00,388.0,295.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55502_3.parquet,6.777750184335489,102.57707123602974,0.9814143637262268
55502,4,2004-01-13 02:00:00-06:00,2023-12-31 17:00:00-06:00,340.0,291.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55502_4.parquet,6.767561935720657,94.73339570661238,0.9802373390039094
55558,B06,2002-05-30 12:00:00-05:00,2023-12-26 10:00:00-06:00,85.0,67.0,0.0,2020-01-01 00:00:00-06:00,2023-12-26 10:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55558_B06.parquet,0.2636464503623134,454.47064482024444,0.0034778922562521686
55620,1-1,2002-07-31 07:00:00-05:00,2023-12-31 17:00:00-06:00,354.0,276.0,0.0,2020-01-05 16:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55620_1-1.parquet,6.225897684949089,165.29903174569637,0.9317933833617116
55620,1-2,2002-06-25 19:00:00-05:00,2023-12-31 17:00:00-06:00,387.0,282.0,0.0,2020-01-05 17:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55620_1-2.parquet,6.220568638818944,160.80249679185923,0.9375312339340552
55620,2-1,2001-07-09 00:00:00-05:00,2023-12-11 02:00:00-06:00,199.0,159.0,0.0,2020-03-03 12:00:00-06:00,2023-12-11 02:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55620_2-1.parquet,10.764954615080239,0.0,0.8152040629558562
55640,CT11,2002-09-09 04:00:00-05:00,2023-12-11 13:00:00-06:00,50.0,46.0,0.0,2020-01-02 09:00:00-06:00,2023-12-11 13:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT11.parquet,9.551508768575234,0.0,0.8282095921859173
55640,CT12,2002-09-09 04:00:00-05:00,2023-10-12 13:00:00-05:00,50.0,46.0,0.0,2020-01-02 09:00:00-06:00,2023-10-12 13:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT12.parquet,9.974562074413537,0.0,0.8588782014166316
55640,CT01,2002-08-21 09:00:00-05:00,2023-11-15 11:00:00-06:00,50.0,45.0,0.0,2020-01-02 00:00:00-06:00,2023-11-15 11:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT01.parquet,9.250597176689979,0.0,0.8362541247686428
55640,CT02,2002-08-21 08:00:00-05:00,2023-12-11 13:00:00-06:00,50.0,46.0,0.0,2020-01-02 00:00:00-06:00,2023-12-11 13:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT02.parquet,9.44732102980182,0.0,0.816728117462705
55640,CT03,2002-08-20 11:00:00-05:00,2023-11-20 05:00:00-06:00,50.0,45.0,0.0,2020-01-02 00:00:00-06:00,2023-10-26 05:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT03.parquet,10.289005268043818,0.0,0.8490340344715301
55640,CT04,2002-08-21 00:00:00-05:00,2023-10-07 22:00:00-05:00,51.0,45.0,0.0,2020-01-02 00:00:00-06:00,2023-10-02 16:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT04.parquet,10.088795267731996,0.0,0.832713078938262
55640,CT05,2002-08-19 23:00:00-05:00,2023-11-21 11:00:00-06:00,50.0,45.0,0.0,2020-01-02 00:00:00-06:00,2023-11-21 11:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT05.parquet,8.948035426733584,0.0,0.7399756584592314
55640,CT06,2002-08-19 23:00:00-05:00,2023-11-21 11:00:00-06:00,50.0,45.0,0.0,2020-01-02 00:00:00-06:00,2023-11-21 11:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT06.parquet,9.716438342362236,0.0,0.8554182417721208
55640,CT07,2002-08-20 06:00:00-05:00,2023-10-24 10:00:00-05:00,51.0,45.0,0.0,2020-01-02 09:00:00-06:00,2023-09-29 15:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT07.parquet,9.864526091472543,0.0,0.8606291413890615
55640,CT08,2002-08-21 09:00:00-05:00,2023-11-21 11:00:00-06:00,51.0,45.0,0.0,2020-01-02 09:00:00-06:00,2023-11-21 11:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT08.parquet,9.786230615980914,0.0,0.8604246431641227
55640,CT09,2002-08-21 08:00:00-05:00,2023-12-11 13:00:00-06:00,51.0,45.0,0.0,2020-01-02 09:00:00-06:00,2023-12-11 13:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT09.parquet,9.722144692096839,0.0,0.8409205284411057
55640,CT10,2002-08-21 09:00:00-05:00,2023-11-21 11:00:00-06:00,50.0,45.0,0.0,2020-01-02 09:00:00-06:00,2023-11-21 11:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55640_CT10.parquet,9.070809594735458,0.0,0.6705700582045444
55641,CT-01,2004-06-14 10:00:00-05:00,2023-12-31 17:00:00-06:00,338.0,291.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55641_CT-01.parquet,6.64497026556897,0.0,0.9315533652686965
55641,CT-02,2004-06-12 10:00:00-05:00,2023-12-31 17:00:00-06:00,328.0,288.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55641_CT-02.parquet,6.677558704247614,0.0,0.936902727143696
55641,CT-03,2020-04-09 13:00:00-05:00,2023-12-31 17:00:00-06:00,379.0,367.0,0.0,2020-04-09 13:00:00-05:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55641_CT-03.parquet,5.83245775358275,236.0749629522918,0.9399559589090631
55641,CT-04,2020-04-29 11:00:00-05:00,2023-12-31 17:00:00-06:00,368.0,356.0,0.0,2020-04-29 11:00:00-05:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55641_CT-04.parquet,5.882004489327311,290.20432431524983,0.9427404201983084
55694,AA-001,2006-07-06 12:00:00-05:00,2023-09-29 09:00:00-05:00,442.0,369.0,0.0,2020-01-04 02:00:00-06:00,2023-09-27 14:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55694_AA-001.parquet,5.940134217216465,346.0235281586641,0.9248421879785177
55694,AA-002,2006-12-07 04:00:00-06:00,2023-09-29 16:00:00-05:00,432.0,368.0,0.0,2020-01-04 01:00:00-06:00,2023-09-29 16:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55694_AA-002.parquet,6.021504917382169,356.1500077882674,0.9604723330258074
55706,CTG1,2003-06-08 11:00:00-05:00,2023-12-31 17:00:00-06:00,312.0,267.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55706_CTG1.parquet,0.6804169203189596,1690.182521036125,0.08553865509321767
55706,CTG2,2003-06-09 11:00:00-05:00,2023-12-31 17:00:00-06:00,302.0,201.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55706_CTG2.parquet,1.258473702363006,1537.8878722699578,0.22795856881386733
55706,CTG3,2003-06-08 12:00:00-05:00,2023-12-31 17:00:00-06:00,304.0,250.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55706_CTG3.parquet,0.7401778646206985,1676.5549489431742,0.08818650628558333
55714,SN-01,2005-06-08 08:00:00-05:00,2023-12-31 17:00:00-06:00,443.0,378.0,0.0,2020-01-11 19:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55714_SN-01.parquet,5.606910763804359,251.79296691488082,0.9175409628705367
55714,SN-02,2005-11-17 17:00:00-06:00,2023-12-31 17:00:00-06:00,441.0,376.0,0.0,2020-01-20 22:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55714_SN-02.parquet,5.69247924433653,209.46873833913153,0.9467869112353806
55718,1,2002-09-03 05:00:00-05:00,2023-11-11 16:00:00-06:00,97.0,80.0,0.0,2020-01-15 23:00:00-06:00,2023-11-11 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55718_1.parquet,11.897306818926383,0.0,0.9313927425139269
55718,2,2002-09-03 05:00:00-05:00,2023-11-11 16:00:00-06:00,96.0,80.0,0.0,2020-01-15 23:00:00-06:00,2023-11-11 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55718_2.parquet,11.940914832299406,0.0,0.9271887474137055
55718,3,2002-09-03 05:00:00-05:00,2023-12-07 06:00:00-06:00,99.0,80.0,0.0,2020-01-15 23:00:00-06:00,2023-12-07 06:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55718_3.parquet,11.888446785024923,0.0,0.9276548745971575
55718,4,2002-09-03 05:00:00-05:00,2023-12-07 06:00:00-06:00,95.0,80.0,0.0,2020-01-15 23:00:00-06:00,2023-12-07 06:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55718_4.parquet,11.832100336713683,0.7512061706483262,0.9234675210734682
55749,U1,2006-06-02 19:00:00-05:00,2023-12-31 17:00:00-06:00,120.0,119.0,0.0,2020-01-12 21:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55749_U1.parquet,12.097665892028969,91.12537430254294,0.8514013830132168
55799,0024,2002-04-30 19:00:00-05:00,2023-09-30 18:00:00-05:00,18.0,13.0,0.0,2020-04-30 19:00:00-05:00,2023-09-30 18:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55799_0024.parquet,7.019215503258616,48.886920475968054,-0.0012886344720750564
55799,0025,2002-04-30 19:00:00-05:00,2023-09-30 18:00:00-05:00,33.0,14.0,0.0,2020-04-30 19:00:00-05:00,2023-09-30 18:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55799_0025.parquet,5.5389832105880075,63.0056982078357,0.0480373389493316
55836,1A,2004-09-22 07:00:00-05:00,2023-12-03 12:00:00-06:00,30.0,23.0,0.0,2020-01-03 11:00:00-06:00,2023-12-03 12:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55836_1A.parquet,11.478152651716078,0.0,0.6805938058628942
55836,1B,2004-09-22 07:00:00-05:00,2023-12-10 11:00:00-06:00,30.0,23.0,0.0,2020-01-03 11:00:00-06:00,2023-12-10 11:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55836_1B.parquet,11.69943370515567,2.3401240634250247,0.6623125215112888
55856,01,2012-01-14 15:00:00-06:00,2023-12-31 17:00:00-06:00,891.0,877.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55856_01.parquet,8.176752663614382,1393.971432299338,0.6794929253628345
55856,02,2012-09-19 06:00:00-05:00,2023-12-31 17:00:00-06:00,886.0,878.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55856_02.parquet,9.29604475723134,11.078231312681538,0.7672772322550913
55936,U1,2002-06-01 08:00:00-05:00,2023-10-30 15:00:00-05:00,181.0,163.0,0.0,2020-01-16 22:00:00-06:00,2023-10-30 15:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55936_U1.parquet,9.832951077054865,0.0,0.8554556478399952
56013,U-1,2004-07-25 12:00:00-05:00,2023-12-30 06:00:00-06:00,50.0,46.0,0.0,2020-02-26 11:00:00-06:00,2023-12-30 06:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56013_U-1.parquet,9.25862952845946,25.020631958462474,0.847999822222868
56013,U-2,2004-07-14 04:00:00-05:00,2023-12-30 06:00:00-06:00,51.0,46.0,0.0,2020-02-26 11:00:00-06:00,2023-12-30 06:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56013_U-2.parquet,9.411156607355828,21.51559238405029,0.8317014521365833
56013,U-3,2007-05-08 07:00:00-05:00,2023-12-30 06:00:00-06:00,49.0,44.0,0.0,2020-02-26 11:00:00-06:00,2023-12-30 06:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56013_U-3.parquet,9.45376811661554,22.782138247212213,0.8355621778009726
56031,CTG-1,2006-02-20 10:00:00-06:00,2023-12-31 17:00:00-06:00,360.0,309.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56031_CTG-1.parquet,6.319961769752985,116.90618918725089,0.9220584848358917
56031,CTG-2,2005-06-13 02:00:00-05:00,2023-12-31 17:00:00-06:00,361.0,310.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56031_CTG-2.parquet,6.6039928008460285,27.20606397941495,0.9281264337042345
56068,2,2010-08-19 03:00:00-05:00,2023-12-31 17:00:00-06:00,683.0,660.0,1.0,2020-01-18 06:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56068_2.parquet,7.94080984709185,697.8699049023861,0.8968897572805903
56068,1,2009-12-09 02:00:00-06:00,2023-12-31 17:00:00-06:00,689.0,665.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56068_1.parquet,8.660145885553714,41.82967717985756,0.9750705868692328
56104,CT-1,2019-06-04 19:00:00-05:00,2023-12-31 17:00:00-06:00,402.0,327.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56104_CT-1.parquet,6.70416270846016,187.5871185087196,0.8881053110523475
56104,CT-2,2006-07-12 18:00:00-05:00,2023-12-31 17:00:00-06:00,413.0,306.0,0.0,2020-01-01 21:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56104_CT-2.parquet,6.487019483452064,187.21831443084807,0.9066893256238929
56108,U-2,2005-08-25 09:00:00-05:00,2023-12-21 06:00:00-06:00,53.0,47.0,0.0,2020-01-04 23:00:00-06:00,2023-12-21 06:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56108_U-2.parquet,8.99934499866079,30.844311934950436,0.8933582874619578
56108,U-1,2005-08-26 06:00:00-05:00,2023-12-19 06:00:00-06:00,53.0,45.0,0.0,2020-01-04 23:00:00-06:00,2023-12-19 06:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56108_U-1.parquet,9.039045328868696,29.028984938871123,0.8960444467304539
56151,1,2005-08-10 10:00:00-05:00,2023-11-27 02:00:00-06:00,135.0,104.0,0.0,2020-01-19 10:00:00-06:00,2023-11-01 20:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56151_1.parquet,12.11050946689901,27.12099830492757,0.8760820243190292
56151,2,2005-08-09 12:00:00-05:00,2023-11-09 18:00:00-06:00,134.0,105.0,0.0,2020-01-19 11:00:00-06:00,2023-11-09 18:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56151_2.parquet,12.240056976402078,21.021321711012455,0.8518742387592287
56151,3,2005-08-11 09:00:00-05:00,2023-11-09 18:00:00-06:00,120.0,103.0,0.0,2020-01-19 10:00:00-06:00,2023-11-09 18:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56151_3.parquet,12.211888845375187,42.56113985964189,0.9087889885203366
56164,EU006,2005-05-10 05:00:00-05:00,2023-12-31 16:00:00-06:00,300.0,267.0,0.0,2020-01-01 20:00:00-06:00,2023-12-31 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56164_EU006.parquet,6.824038161108346,26.667709944832886,0.8051503390406926
56166,1,2005-05-25 09:00:00-05:00,2023-12-27 15:00:00-06:00,184.0,162.0,0.0,2020-01-02 23:00:00-06:00,2023-12-27 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56166_1.parquet,10.95568721742035,0.0,0.9033740605415141
56166,2,2005-05-25 11:00:00-05:00,2023-12-26 15:00:00-06:00,185.0,163.0,0.0,2020-01-02 09:00:00-06:00,2023-12-26 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56166_2.parquet,10.963642667310049,0.0,0.9025244016842133
56238,CT001,2006-07-07 08:00:00-05:00,2023-05-13 14:00:00-05:00,109.0,93.0,0.0,2020-01-02 10:00:00-06:00,2023-05-13 14:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56238_CT001.parquet,6.994077461275342,153.8696282385433,0.8151965665892232
56238,CT002,2008-07-01 07:00:00-05:00,2023-12-31 17:00:00-06:00,105.0,85.0,0.0,2020-01-04 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56238_CT002.parquet,6.066591957223366,88.33366046404656,0.5602146830502692
56241,CT-01,2008-04-03 10:00:00-05:00,2023-12-28 04:00:00-06:00,188.0,163.0,0.0,2020-02-18 22:00:00-06:00,2023-12-28 04:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56241_CT-01.parquet,11.336277325713038,0.0,0.929395485626328
56241,CT-02,2008-04-06 06:00:00-05:00,2023-12-22 16:00:00-06:00,188.0,160.0,0.0,2020-02-18 22:00:00-06:00,2023-12-22 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/56241_CT-02.parquet,11.490647184963576,0.0,0.9395287129849853
